,STUDY_ID,ACQUISITION_ID,CELL_ID,X,Y,pd1,pdl1,foxp3,tumor,cd8,region_label,entirecell_area_pixels_norm,nucleus_area_pixels_norm,CLUSTER_LABEL
702,1330,8687_39924,703,1472,286,False,False,False,True,False,1,2.3954802259887007,2.5064935064935066,tumor/pdl1-
703,1330,8687_39924,704,208,297,False,False,False,False,False,1,0.4632768361581921,0.4155844155844156,Unassigned
704,1330,8687_39924,705,978,292,False,False,False,False,False,1,0.3954802259887006,0.38311688311688313,Unassigned
705,1330,8687_39924,706,1197,288,False,False,False,True,False,1,0.480225988700565,0.487012987012987,tumor/pdl1-
706,1330,8687_39924,707,312,290,False,False,False,True,False,1,1.3615819209039548,1.4285714285714286,tumor/pdl1-
707,1330,8687_39924,708,345,288,False,False,False,True,False,1,0.10734463276836158,0.13636363636363635,tumor/pdl1-
708,1330,8687_39924,709,432,291,False,False,False,True,False,1,0.6497175141242938,0.6688311688311688,tumor/pdl1-
709,1330,8687_39924,710,959,292,False,False,False,False,False,1,-0.2824858757062147,-0.2792207792207792,Unassigned
710,1330,8687_39924,711,1289,292,False,False,False,True,False,1,-0.11864406779661017,-0.11038961038961038,tumor/pdl1-
711,1330,8687_39924,712,1260,298,False,False,False,False,False,1,-0.15819209039548024,-0.18181818181818182,Unassigned
712,1330,8687_39924,713,584,295,False,False,False,True,False,1,1.4802259887005649,1.5129870129870129,tumor/pdl1-
713,1330,8687_39924,714,168,296,False,False,False,True,False,1,0.24293785310734464,0.2532467532467532,tumor/pdl1-
714,1330,8687_39924,715,1143,296,False,False,False,True,False,1,-0.04519774011299435,-0.05844155844155844,tumor/pdl1-
715,1330,8687_39924,716,1168,296,False,False,False,True,False,1,0.8248587570621468,0.8571428571428571,tumor/pdl1-
716,1330,8687_39924,717,1363,297,False,False,False,True,False,1,0.327683615819209,0.3246753246753247,tumor/pdl1-
717,1330,8687_39924,718,416,297,False,False,False,True,False,1,1.192090395480226,1.2337662337662338,tumor/pdl1-
718,1330,8687_39924,719,1302,298,False,False,False,True,False,1,0.807909604519774,0.8376623376623377,tumor/pdl1-
719,1330,8687_39924,720,1341,298,False,False,False,False,False,1,-0.02824858757062147,-0.03896103896103896,Unassigned
720,1330,8687_39924,721,178,306,False,False,False,True,False,1,0.5932203389830508,0.5584415584415584,tumor/pdl1-
721,1330,8687_39924,722,673,301,False,False,False,True,False,1,0.7288135593220338,0.7467532467532467,tumor/pdl1-
722,1330,8687_39924,723,1454,301,False,False,False,True,False,1,-0.1807909604519774,-0.18181818181818182,tumor/pdl1-
723,1330,8687_39924,724,980,302,False,False,False,False,False,1,-0.3954802259887006,-0.37662337662337664,Unassigned
724,1330,8687_39924,725,902,303,False,False,False,False,False,1,-0.15254237288135594,-0.14935064935064934,Unassigned
725,1330,8687_39924,726,494,306,False,False,False,True,False,1,1.07909604519774,1.1233766233766234,tumor/pdl1-
726,1330,8687_39924,727,560,303,False,False,False,True,False,1,1.305084745762712,1.3636363636363635,tumor/pdl1-
727,1330,8687_39924,728,779,305,False,False,False,False,False,1,-0.3502824858757062,-0.34415584415584416,Unassigned
728,1330,8687_39924,729,743,308,False,False,False,False,False,1,0.4971751412429379,0.512987012987013,Unassigned
729,1330,8687_39924,730,1227,306,False,False,False,False,False,1,-0.192090395480226,-0.19480519480519481,Unassigned
730,1330,8687_39924,731,1423,315,False,False,False,False,False,1,0.23163841807909605,0.21428571428571427,Unassigned
731,1330,8687_39924,732,139,308,False,False,False,True,False,1,0.23728813559322035,0.24025974025974026,tumor/pdl1-
732,1330,8687_39924,733,301,315,False,False,False,True,False,1,0.7796610169491526,0.7857142857142857,tumor/pdl1-
733,1330,8687_39924,734,537,310,False,False,False,True,False,1,0.672316384180791,0.6948051948051948,tumor/pdl1-
734,1330,8687_39924,735,706,311,False,False,False,False,False,1,0.519774011299435,0.525974025974026,Unassigned
735,1330,8687_39924,736,1123,310,False,False,False,True,False,1,0.12429378531073447,0.12337662337662338,tumor/pdl1-
736,1330,8687_39924,737,515,312,False,False,False,True,False,1,0.3672316384180791,0.38311688311688313,tumor/pdl1-
737,1330,8687_39924,738,870,313,False,False,False,False,False,1,-0.12994350282485875,-0.13636363636363635,Unassigned
738,1330,8687_39924,739,1370,313,False,False,False,True,False,1,0.7909604519774012,0.8116883116883117,tumor/pdl1-
739,1330,8687_39924,740,594,312,False,False,False,True,False,1,0.7966101694915254,0.8376623376623377,tumor/pdl1-
740,1330,8687_39924,741,1052,314,False,False,False,False,False,1,0.5536723163841808,0.564935064935065,Unassigned
741,1330,8687_39924,742,1312,314,False,False,False,True,False,1,0.1694915254237288,0.15584415584415584,tumor/pdl1-
742,1330,8687_39924,743,159,318,False,False,False,True,False,1,-0.4124293785310734,-0.3961038961038961,tumor/pdl1-
743,1330,8687_39924,744,431,316,False,False,False,True,False,1,1.1242937853107344,1.1623376623376624,tumor/pdl1-
744,1330,8687_39924,745,827,316,False,True,False,False,False,1,-0.05084745762711865,-0.05194805194805195,pdl1_other
745,1330,8687_39924,746,949,316,False,False,False,False,False,1,-0.7231638418079096,-0.6883116883116883,Unassigned
746,1330,8687_39924,747,1256,318,False,False,False,False,False,1,-0.4858757062146893,-0.487012987012987,Unassigned
747,1330,8687_39924,748,1454,316,False,False,False,True,False,1,0.4745762711864407,0.474025974025974,tumor/pdl1-
748,1330,8687_39924,749,245,319,False,False,False,False,False,1,0.2994350282485876,0.2792207792207792,Unassigned
749,1330,8687_39924,750,1235,320,False,False,False,False,False,1,0.2994350282485876,0.2922077922077922,Unassigned
750,1330,8687_39924,751,1399,320,False,False,False,False,False,1,-0.2598870056497175,-0.2792207792207792,Unassigned
751,1330,8687_39924,752,673,320,False,False,False,True,False,1,1.03954802259887,1.0844155844155845,tumor/pdl1-
752,1330,8687_39924,753,337,321,False,False,False,True,False,1,0.7231638418079096,0.7532467532467533,tumor/pdl1-
753,1330,8687_39924,754,750,319,False,False,False,False,False,1,0.1864406779661017,0.19480519480519481,Unassigned
754,1330,8687_39924,755,765,320,False,False,False,False,False,1,-0.11864406779661017,-0.12337662337662338,Unassigned
755,1330,8687_39924,756,1475,322,False,False,False,True,False,1,1.3898305084745763,1.4415584415584415,tumor/pdl1-
756,1330,8687_39924,757,169,322,False,False,False,True,False,1,-0.04519774011299435,-0.012987012987012988,tumor/pdl1-
757,1330,8687_39924,758,484,323,False,False,False,True,False,1,1.3502824858757063,1.4090909090909092,tumor/pdl1-
758,1330,8687_39924,759,949,322,False,False,False,False,False,1,-0.6610169491525424,-0.6428571428571429,Unassigned
759,1330,8687_39924,760,812,326,False,True,True,False,False,1,-0.4858757062146893,-0.461038961038961,foxp3_any
760,1330,8687_39924,761,1158,328,False,False,False,True,False,1,-0.03954802259887006,-0.06493506493506493,tumor/pdl1-
761,1330,8687_39924,762,532,326,False,False,False,True,False,1,0.559322033898305,0.5714285714285714,tumor/pdl1-
762,1330,8687_39924,763,1096,326,False,False,False,False,False,1,-0.3502824858757062,-0.34415584415584416,Unassigned
763,1330,8687_39924,764,1222,329,False,False,False,False,False,1,0.10734463276836158,0.08441558441558442,Unassigned
764,1330,8687_39924,765,1421,332,False,False,False,False,False,1,-0.12994350282485875,-0.14935064935064934,Unassigned
765,1330,8687_39924,766,800,330,False,False,False,False,False,1,0.2711864406779661,0.2792207792207792,Unassigned
766,1330,8687_39924,767,282,332,False,False,False,True,False,1,0.4576271186440678,0.474025974025974,tumor/pdl1-
767,1330,8687_39924,768,607,335,False,False,False,True,False,1,1.3502824858757063,1.3766233766233766,tumor/pdl1-
768,1330,8687_39924,769,630,333,False,True,False,False,False,1,-0.022598870056497175,-0.025974025974025976,pdl1_other
769,1330,8687_39924,770,786,331,False,True,False,False,False,1,-0.05084745762711865,-0.03896103896103896,pdl1_other
770,1330,8687_39924,771,1062,330,False,False,False,False,False,1,0.01694915254237288,0.025974025974025976,Unassigned
771,1330,8687_39924,772,157,332,False,False,False,True,False,1,0.3333333333333333,0.34415584415584416,tumor/pdl1-
772,1330,8687_39924,773,1083,335,False,False,False,False,False,1,0.3785310734463277,0.3961038961038961,Unassigned
773,1330,8687_39924,774,438,334,False,False,False,True,False,1,0.7401129943502824,0.7532467532467533,tumor/pdl1-
774,1330,8687_39924,775,820,335,False,False,True,False,False,1,-0.3333333333333333,-0.3246753246753247,foxp3_any
775,1330,8687_39924,776,135,339,False,False,False,True,False,1,0.4124293785310734,0.4090909090909091,tumor/pdl1-
776,1330,8687_39924,777,500,341,False,False,False,True,False,1,0.14124293785310735,0.1038961038961039,tumor/pdl1-
777,1330,8687_39924,778,671,336,False,False,False,True,False,1,0.5536723163841808,0.5714285714285714,tumor/pdl1-
778,1330,8687_39924,779,1472,337,False,False,False,True,False,1,0.8418079096045198,0.8181818181818182,tumor/pdl1-
779,1330,8687_39924,780,875,337,True,False,False,False,False,1,-0.14124293785310735,-0.13636363636363635,pd1_other
780,1330,8687_39924,781,564,347,False,False,False,True,False,1,1.6384180790960452,1.6688311688311688,tumor/pdl1-
781,1330,8687_39924,782,1224,343,False,False,False,False,False,1,-0.2824858757062147,-0.2857142857142857,Unassigned
782,1330,8687_39924,783,376,341,False,False,False,False,False,1,0.2711864406779661,0.2857142857142857,Unassigned
783,1330,8687_39924,784,750,342,False,False,False,False,True,1,-0.022598870056497175,-0.025974025974025976,cd8/pd1-
784,1330,8687_39924,785,513,341,False,False,False,True,False,1,0.632768361581921,0.6818181818181818,tumor/pdl1-
785,1330,8687_39924,786,762,342,False,False,False,False,False,1,-0.384180790960452,-0.38961038961038963,Unassigned
786,1330,8687_39924,787,328,343,False,False,False,True,False,1,0.1864406779661017,0.19480519480519481,tumor/pdl1-
787,1330,8687_39924,788,725,345,True,False,False,False,False,1,-0.07909604519774012,-0.07792207792207792,pd1_other
788,1330,8687_39924,789,944,346,False,False,False,False,False,1,-0.3559322033898305,-0.35064935064935066,Unassigned
789,1330,8687_39924,790,1323,345,False,False,False,True,False,1,-0.1864406779661017,-0.18831168831168832,tumor/pdl1-
