,STUDY_ID,ACQUISITION_ID,CELL_ID,X,Y,pd1,pdl1,foxp3,tumor,cd8,region_label,entirecell_area_pixels_norm,nucleus_area_pixels_norm,CLUSTER_LABEL
0,914,17063_39444,1,252,4,False,False,False,False,False,1,-0.536723163841808,-0.44805194805194803,Unassigned
1,914,17063_39444,2,593,3,False,False,False,False,False,1,-0.4971751412429379,-0.4090909090909091,Unassigned
2,914,17063_39444,3,795,5,False,False,False,False,False,1,-0.3389830508474576,-0.3181818181818182,Unassigned
3,914,17063_39444,4,846,12,False,False,False,False,False,1,-0.4858757062146893,-0.487012987012987,Unassigned
4,914,17063_39444,5,1652,12,False,False,False,False,False,0,-0.5875706214689266,-0.564935064935065,Unassigned
5,914,17063_39444,6,176,30,False,False,False,True,False,1,-0.4406779661016949,-0.44155844155844154,tumor/pdl1-
6,914,17063_39444,7,867,43,False,False,False,True,False,1,-0.6214689265536724,-0.5909090909090909,tumor/pdl1-
7,914,17063_39444,8,1299,44,False,False,False,False,False,1,-0.3785310734463277,-0.4025974025974026,Unassigned
8,914,17063_39444,9,972,44,False,False,False,False,False,1,-0.4406779661016949,-0.43506493506493504,Unassigned
9,914,17063_39444,10,243,56,False,False,False,False,False,1,-0.559322033898305,-0.551948051948052,Unassigned
10,914,17063_39444,11,517,54,False,False,False,False,False,1,-0.4180790960451977,-0.42207792207792205,Unassigned
11,914,17063_39444,12,920,54,False,False,False,False,False,1,-0.4180790960451977,-0.4025974025974026,Unassigned
12,914,17063_39444,13,818,56,False,False,False,False,False,1,-0.5649717514124294,-0.551948051948052,Unassigned
13,914,17063_39444,14,326,58,False,False,False,False,False,1,-0.3728813559322034,-0.37662337662337664,Unassigned
14,914,17063_39444,15,1356,70,False,False,False,False,False,1,-0.3898305084745763,-0.3961038961038961,Unassigned
15,914,17063_39444,16,1067,76,False,False,False,False,False,1,-0.3728813559322034,-0.36363636363636365,Unassigned
16,914,17063_39444,17,936,80,False,False,False,False,False,1,-0.4293785310734463,-0.42207792207792205,Unassigned
17,914,17063_39444,18,282,88,False,False,False,False,False,1,-0.3333333333333333,-0.35714285714285715,Unassigned
18,914,17063_39444,19,1369,93,False,False,False,False,False,1,-0.4745762711864407,-0.474025974025974,Unassigned
19,914,17063_39444,20,669,96,False,False,False,False,False,1,-0.7175141242937854,-0.7012987012987013,Unassigned
20,914,17063_39444,21,193,99,False,False,False,True,False,1,-0.4463276836158192,-0.43506493506493504,tumor/pdl1-
21,914,17063_39444,22,598,101,False,False,False,False,False,1,-0.4350282485875706,-0.42207792207792205,Unassigned
22,914,17063_39444,23,579,102,False,False,False,False,False,1,-0.4124293785310734,-0.4090909090909091,Unassigned
23,914,17063_39444,24,1225,104,False,False,False,False,False,1,-0.5141242937853108,-0.5064935064935064,Unassigned
24,914,17063_39444,25,570,108,False,False,False,False,False,1,-0.4406779661016949,-0.42857142857142855,Unassigned
25,914,17063_39444,26,1601,111,False,False,True,False,False,1,-0.6214689265536724,-0.6103896103896104,foxp3_any
26,914,17063_39444,27,370,114,False,False,False,False,False,1,-0.4350282485875706,-0.42857142857142855,Unassigned
27,914,17063_39444,28,432,119,False,False,False,False,False,1,-0.6666666666666666,-0.6298701298701299,Unassigned
28,914,17063_39444,29,1140,121,False,False,False,False,False,1,-0.672316384180791,-0.6363636363636364,Unassigned
29,914,17063_39444,30,901,125,False,False,False,False,True,1,-0.5536723163841808,-0.5454545454545454,cd8/pd1-
30,914,17063_39444,31,893,124,False,False,False,False,False,1,-0.4293785310734463,-0.474025974025974,Unassigned
31,914,17063_39444,32,574,128,False,False,False,True,False,1,-0.6101694915254238,-0.6103896103896104,tumor/pdl1-
32,914,17063_39444,33,1135,131,False,False,False,False,False,1,-0.327683615819209,-0.34415584415584416,Unassigned
33,914,17063_39444,34,416,137,False,False,False,False,False,1,-0.480225988700565,-0.4805194805194805,Unassigned
34,914,17063_39444,35,305,143,False,False,False,False,False,1,-0.6271186440677966,-0.6168831168831169,Unassigned
35,914,17063_39444,36,295,146,False,False,False,False,False,1,-0.632768361581921,-0.5909090909090909,Unassigned
36,914,17063_39444,37,946,147,False,False,False,False,False,1,-0.4124293785310734,-0.4155844155844156,Unassigned
37,914,17063_39444,38,384,157,False,False,False,False,False,1,-0.5254237288135594,-0.5194805194805194,Unassigned
38,914,17063_39444,39,564,161,False,False,False,False,False,1,-0.536723163841808,-0.525974025974026,Unassigned
39,914,17063_39444,40,908,170,False,False,False,False,False,1,-0.519774011299435,-0.4805194805194805,Unassigned
40,914,17063_39444,41,1003,169,False,False,False,False,False,1,-0.632768361581921,-0.6038961038961039,Unassigned
41,914,17063_39444,42,754,171,False,False,False,False,False,1,-0.559322033898305,-0.525974025974026,Unassigned
42,914,17063_39444,43,309,178,False,False,False,False,False,1,-0.5141242937853108,-0.5,Unassigned
43,914,17063_39444,44,178,177,False,False,False,False,False,1,-0.4745762711864407,-0.474025974025974,Unassigned
44,914,17063_39444,45,681,184,False,False,False,False,False,1,-0.7175141242937854,-0.6948051948051948,Unassigned
45,914,17063_39444,46,785,192,False,False,False,False,False,1,-0.5875706214689266,-0.5714285714285714,Unassigned
46,914,17063_39444,47,656,196,False,False,False,False,False,1,-0.5988700564971752,-0.5844155844155844,Unassigned
47,914,17063_39444,48,523,203,False,False,False,False,False,1,-0.3954802259887006,-0.4025974025974026,Unassigned
48,914,17063_39444,49,671,206,False,False,False,False,False,1,-0.5706214689265536,-0.5584415584415584,Unassigned
49,914,17063_39444,50,1376,206,False,False,False,False,False,1,-0.615819209039548,-0.6038961038961039,Unassigned
50,914,17063_39444,51,1343,208,False,False,False,False,False,1,-0.5084745762711864,-0.4935064935064935,Unassigned
51,914,17063_39444,52,877,212,False,False,False,False,False,1,-0.6384180790960452,-0.6103896103896104,Unassigned
52,914,17063_39444,53,695,215,False,False,False,False,False,1,-0.559322033898305,-0.551948051948052,Unassigned
53,914,17063_39444,54,408,218,False,False,False,False,False,1,-0.15254237288135594,-0.12987012987012986,Unassigned
54,914,17063_39444,55,157,230,False,False,False,True,False,1,-0.5932203389830508,-0.5844155844155844,tumor/pdl1-
55,914,17063_39444,56,488,237,False,False,False,False,False,1,-0.5028248587570622,-0.487012987012987,Unassigned
56,914,17063_39444,57,1704,244,False,False,False,False,False,1,-0.6045197740112994,-0.5909090909090909,Unassigned
57,914,17063_39444,58,897,252,False,False,False,False,False,1,-0.4915254237288136,-0.4675324675324675,Unassigned
58,914,17063_39444,59,117,253,True,False,False,True,False,1,-0.6666666666666666,-0.6233766233766234,tumor/pdl1-
59,914,17063_39444,60,425,265,False,False,False,False,False,1,-0.5423728813559322,-0.5324675324675324,Unassigned
60,914,17063_39444,61,533,274,False,False,False,True,False,1,-0.6214689265536724,-0.6168831168831169,tumor/pdl1-
61,914,17063_39444,62,539,287,False,False,False,True,False,1,-0.6101694915254238,-0.6428571428571429,tumor/pdl1-
62,914,17063_39444,63,345,286,False,False,False,False,False,1,-0.7344632768361582,-0.6688311688311688,Unassigned
63,914,17063_39444,64,218,286,False,False,False,False,False,1,-0.5310734463276836,-0.5064935064935064,Unassigned
64,914,17063_39444,65,1366,291,False,False,False,False,False,1,-0.4293785310734463,-0.42857142857142855,Unassigned
65,914,17063_39444,66,152,292,False,False,False,False,False,1,-0.5932203389830508,-0.577922077922078,Unassigned
66,914,17063_39444,67,1347,306,False,False,False,False,False,1,-0.5932203389830508,-0.5844155844155844,Unassigned
67,914,17063_39444,68,713,309,False,False,False,True,False,1,-0.3954802259887006,-0.38311688311688313,tumor/pdl1-
68,914,17063_39444,69,734,311,False,False,False,False,False,1,-0.5649717514124294,-0.5584415584415584,Unassigned
69,914,17063_39444,70,493,328,False,False,False,False,False,1,-0.3954802259887006,-0.38311688311688313,Unassigned
70,914,17063_39444,71,1048,333,False,False,False,True,False,1,-0.536723163841808,-0.538961038961039,tumor/pdl1-
71,914,17063_39444,72,1039,335,False,False,False,True,False,1,-0.672316384180791,-0.6428571428571429,tumor/pdl1-
72,914,17063_39444,73,104,337,False,False,False,False,False,1,-0.5819209039548022,-0.564935064935065,Unassigned
73,914,17063_39444,74,109,342,False,False,False,True,False,1,-0.6214689265536724,-0.6233766233766234,tumor/pdl1-
74,914,17063_39444,75,730,344,False,False,False,False,False,1,-0.5536723163841808,-0.538961038961039,Unassigned
75,914,17063_39444,76,354,345,False,False,False,True,False,1,-0.7740112994350282,-0.7142857142857143,tumor/pdl1-
76,914,17063_39444,77,1125,346,False,False,False,False,False,1,-0.519774011299435,-0.5064935064935064,Unassigned
77,914,17063_39444,78,609,350,False,False,False,False,False,1,-0.4350282485875706,-0.42207792207792205,Unassigned
78,914,17063_39444,79,373,357,False,False,False,False,False,1,-0.5706214689265536,-0.551948051948052,Unassigned
79,914,17063_39444,80,992,357,False,False,False,False,False,1,-0.6271186440677966,-0.6103896103896104,Unassigned
80,914,17063_39444,81,1327,371,False,False,False,True,False,1,-0.615819209039548,-0.6038961038961039,tumor/pdl1-
81,914,17063_39444,82,902,371,False,False,False,False,False,1,-0.6214689265536724,-0.5909090909090909,Unassigned
82,914,17063_39444,83,861,379,False,False,False,False,False,1,-0.4576271186440678,-0.44805194805194803,Unassigned
83,914,17063_39444,84,351,381,False,False,False,False,False,1,-0.5536723163841808,-0.538961038961039,Unassigned
84,914,17063_39444,85,217,384,False,False,False,False,False,1,-0.2994350282485876,-0.3116883116883117,Unassigned
85,914,17063_39444,86,580,390,False,False,False,False,False,1,-0.5536723163841808,-0.5454545454545454,Unassigned
86,914,17063_39444,87,865,393,False,False,False,False,False,1,-0.5875706214689266,-0.577922077922078,Unassigned
87,914,17063_39444,88,570,393,False,False,False,False,False,1,-0.7457627118644068,-0.6948051948051948,Unassigned
88,914,17063_39444,89,331,396,False,False,False,False,False,1,-0.4463276836158192,-0.43506493506493504,Unassigned
89,914,17063_39444,90,510,402,False,False,False,False,False,1,-0.5423728813559322,-0.5584415584415584,Unassigned
90,914,17063_39444,91,1573,396,False,False,False,False,False,1,-0.576271186440678,-0.564935064935065,Unassigned
91,914,17063_39444,92,732,407,False,False,False,False,False,1,-0.3615819209039548,-0.35714285714285715,Unassigned
92,914,17063_39444,93,867,408,False,False,False,False,False,1,-0.5141242937853108,-0.5,Unassigned
93,914,17063_39444,94,1022,410,False,False,False,False,False,1,-0.5141242937853108,-0.4935064935064935,Unassigned
94,914,17063_39444,95,1530,425,False,False,False,False,False,1,-0.5988700564971752,-0.577922077922078,Unassigned
95,914,17063_39444,96,1377,423,False,False,False,False,False,1,-0.5423728813559322,-0.525974025974026,Unassigned
96,914,17063_39444,97,431,425,False,False,False,False,False,1,-0.4576271186440678,-0.44805194805194803,Unassigned
97,914,17063_39444,98,428,436,False,False,False,False,False,1,-0.519774011299435,-0.487012987012987,Unassigned
98,914,17063_39444,99,1440,438,False,False,False,True,False,1,-0.5988700564971752,-0.5714285714285714,tumor/pdl1-
99,914,17063_39444,100,1006,441,False,False,False,False,False,1,-0.4011299435028249,-0.4025974025974026,Unassigned
100,914,17063_39444,101,246,443,False,False,False,False,False,1,-0.3728813559322034,-0.37012987012987014,Unassigned
101,914,17063_39444,102,648,445,False,False,False,False,False,1,-0.6949152542372882,-0.6883116883116883,Unassigned
102,914,17063_39444,103,1251,447,False,False,False,False,False,1,-0.4576271186440678,-0.44805194805194803,Unassigned
103,914,17063_39444,104,1239,453,False,False,False,False,False,1,-0.5875706214689266,-0.577922077922078,Unassigned
104,914,17063_39444,105,936,458,False,False,False,False,False,1,-0.22033898305084745,-0.22077922077922077,Unassigned
105,914,17063_39444,106,576,460,False,False,False,False,False,1,-0.4180790960451977,-0.4025974025974026,Unassigned
