,STUDY_ID,ACQUISITION_ID,CELL_ID,X,Y,pd1,pdl1,foxp3,tumor,cd8,region_label,entirecell_area_pixels_norm,nucleus_area_pixels_norm,CLUSTER_LABEL
0,697,10906_42238,1,393,22,False,False,False,False,False,1,-0.6779661016949152,-0.6558441558441559,Unassigned
1,697,10906_42238,2,548,38,True,False,False,False,False,1,-0.655367231638418,-0.6298701298701299,pd1_other
2,697,10906_42238,3,599,41,False,False,False,False,False,1,-0.7231638418079096,-0.7012987012987013,Unassigned
3,697,10906_42238,4,339,43,False,False,False,False,False,1,-0.6214689265536724,-0.6038961038961039,Unassigned
4,697,10906_42238,5,396,53,True,False,False,False,False,1,-0.6101694915254238,-0.5974025974025974,pd1_other
5,697,10906_42238,6,430,64,False,False,True,False,False,1,-0.6271186440677966,-0.6103896103896104,foxp3_any
6,697,10906_42238,7,570,86,False,False,False,False,False,1,-0.5649717514124294,-0.5584415584415584,Unassigned
7,697,10906_42238,8,321,88,False,False,False,False,False,1,-0.6214689265536724,-0.6103896103896104,Unassigned
8,697,10906_42238,9,341,111,False,False,False,False,False,1,-0.6384180790960452,-0.6298701298701299,Unassigned
9,697,10906_42238,10,1085,130,False,False,False,False,False,1,-0.5706214689265536,-0.564935064935065,Unassigned
10,697,10906_42238,11,490,131,False,False,False,False,False,1,-0.5819209039548022,-0.564935064935065,Unassigned
11,697,10906_42238,12,480,136,False,False,False,False,False,1,-0.5141242937853108,-0.5194805194805194,Unassigned
12,697,10906_42238,13,445,140,False,False,False,False,False,1,-0.5819209039548022,-0.5714285714285714,Unassigned
13,697,10906_42238,14,1096,140,False,False,False,False,False,1,-0.4915254237288136,-0.4935064935064935,Unassigned
14,697,10906_42238,15,479,152,False,False,False,False,False,1,-0.480225988700565,-0.474025974025974,Unassigned
15,697,10906_42238,16,434,166,False,False,False,False,False,1,-0.5423728813559322,-0.525974025974026,Unassigned
16,697,10906_42238,17,1618,168,False,False,False,False,False,1,-0.5310734463276836,-0.5194805194805194,Unassigned
17,697,10906_42238,18,588,178,False,False,False,False,False,1,-0.7062146892655368,-0.6818181818181818,Unassigned
18,697,10906_42238,19,487,182,False,False,False,False,False,1,-0.5141242937853108,-0.5064935064935064,Unassigned
19,697,10906_42238,20,1381,183,False,False,False,False,False,1,-0.5819209039548022,-0.564935064935065,Unassigned
20,697,10906_42238,21,963,187,False,False,False,False,False,1,-0.6440677966101694,-0.6233766233766234,Unassigned
21,697,10906_42238,22,368,189,False,False,False,False,False,1,-0.6271186440677966,-0.6103896103896104,Unassigned
22,697,10906_42238,23,1207,192,False,False,False,False,False,1,-0.5819209039548022,-0.5714285714285714,Unassigned
23,697,10906_42238,24,489,214,False,False,False,False,False,1,-0.559322033898305,-0.551948051948052,Unassigned
