,STUDY_ID,ACQUISITION_ID,CELL_ID,X,Y,pd1,pdl1,foxp3,tumor,cd8,region_label,entirecell_area_pixels_norm,nucleus_area_pixels_norm,CLUSTER_LABEL
0,697,10684_40851,1,385,28,False,False,False,False,False,1,-0.6101694915254238,-0.5974025974025974,Unassigned
1,697,10684_40851,2,406,30,False,False,False,False,False,1,-0.6949152542372882,-0.6753246753246753,Unassigned
2,697,10684_40851,3,874,31,False,False,False,False,False,1,-0.5988700564971752,-0.5974025974025974,Unassigned
3,697,10684_40851,4,786,37,False,False,False,False,False,1,-0.6779661016949152,-0.6623376623376623,Unassigned
4,697,10684_40851,5,991,36,False,False,False,False,False,1,-0.7062146892655368,-0.6818181818181818,Unassigned
5,697,10684_40851,6,746,52,False,False,False,False,False,1,-0.632768361581921,-0.6168831168831169,Unassigned
6,697,10684_40851,7,207,68,False,False,False,False,False,1,-0.4858757062146893,-0.4805194805194805,Unassigned
7,697,10684_40851,8,521,70,False,False,False,False,False,1,-0.559322033898305,-0.5584415584415584,Unassigned
8,697,10684_40851,9,392,79,False,False,False,False,False,1,-0.5988700564971752,-0.5844155844155844,Unassigned
9,697,10684_40851,10,200,85,False,False,False,False,False,1,-0.5988700564971752,-0.5909090909090909,Unassigned
10,697,10684_40851,11,329,86,False,False,False,False,False,1,-0.7005649717514124,-0.6753246753246753,Unassigned
11,697,10684_40851,12,480,89,False,False,False,False,False,1,-0.6384180790960452,-0.6168831168831169,Unassigned
12,697,10684_40851,13,660,90,False,False,True,False,False,1,-0.6779661016949152,-0.6493506493506493,foxp3_any
13,697,10684_40851,14,328,95,False,False,False,False,False,1,-0.5932203389830508,-0.5714285714285714,Unassigned
14,697,10684_40851,15,350,99,False,False,False,False,False,1,-0.7005649717514124,-0.6818181818181818,Unassigned
15,697,10684_40851,16,435,98,False,False,False,False,False,1,-0.6779661016949152,-0.6558441558441559,Unassigned
16,697,10684_40851,17,197,102,False,False,False,False,False,1,-0.7231638418079096,-0.7012987012987013,Unassigned
17,697,10684_40851,18,295,107,False,False,False,False,False,1,-0.5819209039548022,-0.5714285714285714,Unassigned
18,697,10684_40851,19,548,124,False,False,False,False,False,1,-0.6666666666666666,-0.6428571428571429,Unassigned
19,697,10684_40851,20,735,129,False,False,False,False,False,1,-0.672316384180791,-0.6558441558441559,Unassigned
20,697,10684_40851,21,569,130,False,False,False,False,False,1,-0.519774011299435,-0.5194805194805194,Unassigned
21,697,10684_40851,22,687,134,False,False,False,False,False,1,-0.5028248587570622,-0.4935064935064935,Unassigned
22,697,10684_40851,23,806,142,False,False,False,False,False,1,-0.6384180790960452,-0.6168831168831169,Unassigned
23,697,10684_40851,24,861,145,False,False,False,False,False,1,-0.7175141242937854,-0.6948051948051948,Unassigned
24,697,10684_40851,25,367,149,False,False,False,False,False,1,-0.6610169491525424,-0.6428571428571429,Unassigned
25,697,10684_40851,26,390,149,False,False,False,False,False,1,-0.5536723163841808,-0.5454545454545454,Unassigned
26,697,10684_40851,27,615,151,False,False,False,False,False,1,-0.536723163841808,-0.538961038961039,Unassigned
27,697,10684_40851,28,463,159,False,False,True,False,False,1,-0.7005649717514124,-0.6753246753246753,foxp3_any
28,697,10684_40851,29,744,163,False,False,False,False,False,1,-0.672316384180791,-0.6493506493506493,Unassigned
29,697,10684_40851,30,811,168,False,False,False,False,False,1,-0.5932203389830508,-0.5714285714285714,Unassigned
30,697,10684_40851,31,261,168,False,False,False,False,False,1,-0.6779661016949152,-0.6623376623376623,Unassigned
31,697,10684_40851,32,272,167,False,False,False,False,False,1,-0.5480225988700564,-0.5324675324675324,Unassigned
32,697,10684_40851,33,337,175,False,False,False,False,False,1,-0.655367231638418,-0.6233766233766234,Unassigned
33,697,10684_40851,34,284,183,False,False,False,False,False,1,-0.6949152542372882,-0.6688311688311688,Unassigned
34,697,10684_40851,35,152,189,False,False,False,False,False,1,-0.632768361581921,-0.6168831168831169,Unassigned
